Unnamed: 0,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Source,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,poplar,vine,willow,Yield
466,133,413.15,5,0.02,3,103,30,3.833333333,16.93181818,1550.904201,7.346593395,86.26231053,4.457392776,113.3340495,4.730339648,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.134228188
467,59,423.15,5,0,3,29,30,4.166666667,16.93181818,860.1668125,6.757126338,57.62903592,4.054026537,80.22240637,4.384802857,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.953020134
475,100,473.15,5,0,3,70,30,5.833333333,16.93181818,61583.93124,11.02815626,6049.314834,8.707700294,10839.55464,9.290957189,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.30201342
532,99,413.15,5,0.02,3,69,30,3.833333333,16.93181818,1038.955241,6.945970911,57.78737307,4.056770293,75.92280986,4.329717164,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.44966443
559,67,473.15,5,0,3,37,30,5.833333333,16.93181818,32551.50651,10.39057893,3197.494984,8.070122965,5729.478882,8.65337986,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.79194631
570,66,393.15,5,0.1,3,36,30,3.166666667,16.93181818,139.6935566,4.939451142,4.693509552,1.546180608,5.444702006,1.694643027,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.58389262
615,65,413.15,5,0.2,3,35,30,3.833333333,16.93181818,527.0062817,6.267212468,29.31243562,3.37801185,38.51157022,3.650958721,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.36912752
679,87,413.15,5,0.02,3,57,30,3.833333333,16.93181818,858.2673731,6.754915675,47.73739515,3.865715056,62.71884293,4.138661928,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.40268456
718,80,413.15,5,0.2,3,50,30,3.833333333,16.93181818,752.8661168,6.623887412,41.87490802,3.734686794,55.01652889,4.007633665,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.41610738
743,86,443.15,5,0.02,3,56,30,4.833333333,16.93181818,6445.35118,8.771114403,557.3684255,6.323226467,864.2239233,6.761831906,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.02684564
803,70,413.15,5,0.1,3,40,30,3.833333333,16.93181818,602.2928934,6.400743861,33.49992642,3.511543242,44.01322311,3.784490114,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.19463087
884,134,393.15,5,0.02,3,104,30,3.166666667,16.93181818,403.5591634,6.000323103,13.55902759,2.607052569,15.72913913,2.755514988,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.63087248
905,99,423.15,5,0,3,69,30,4.166666667,16.93181818,2046.603795,7.623937013,137.1173613,4.920837211,190.8740014,5.251613532,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.48993289
967,85,413.15,5,0.02,3,55,30,3.833333333,16.93181818,828.1527284,6.719197592,46.06239883,3.829996973,60.51818177,4.102943845,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.590604027
975,127,393.15,5,0.02,3,97,30,3.166666667,16.93181818,376.3965274,5.930643182,12.64640074,2.537372648,14.67044707,2.685835067,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.181208054
991,86,413.15,5,0.04,3,56,30,3.833333333,16.93181818,843.2100508,6.737216098,46.89989699,3.848015479,61.61851235,4.120962351,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.12080537
1012,127,393.15,5,0.1,3,97,30,3.166666667,16.93181818,376.3965274,5.930643182,12.64640074,2.537372648,14.67044707,2.685835067,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.03355705
1034,98,393.15,5,0.02,3,68,30,3.166666667,16.93181818,263.8656068,5.575439909,8.865518043,2.182169375,10.28443712,2.330631794,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.590604027
1172,50,473.15,5,0,3,20,30,5.833333333,16.93181818,17595.40893,9.775393291,1728.375667,7.454937326,3097.015612,8.038194221,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69.69127517
1230,48,443.15,5,0,3,18,30,4.833333333,16.93181818,2071.720022,7.63613447,179.1541368,5.188246534,277.7862611,5.626851973,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.25503356
1285,60,413.15,5,0.2,3,30,30,3.833333333,16.93181818,451.7196701,6.113061788,25.12494481,3.22386117,33.00991733,3.496808042,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.97315436
1288,75,413.15,5,0.2,3,45,30,3.833333333,16.93181818,677.5795051,6.518526897,37.68741722,3.629326278,49.514876,3.90227315,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70.28187919
1352,102,393.15,5,0.2,3,72,30,3.166666667,16.93181818,279.3871131,5.632598322,9.387019104,2.239327789,10.88940401,2.387790207,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.25503356
1375,130,443.15,5,0.15,3,100,30,4.833333333,16.93181818,11509.55568,9.350932898,995.3007598,6.903044963,1543.257006,7.341650401,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.37583893
1409,91,393.15,5,0.04,3,61,30,3.166666667,16.93181818,236.7029709,5.466806068,7.952891185,2.073535534,9.225745066,2.221997953,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.953020134
1451,100,413.15,5,0.1,3,70,30,3.833333333,16.93181818,1054.012563,6.960359649,58.62487123,4.07115903,77.02314044,4.344105902,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.05369128
1484,133,443.15,5,0.02,3,103,30,4.833333333,16.93181818,11854.84235,9.3804917,1025.159783,6.932603765,1589.554716,7.371209203,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.84563758
1494,81,393.15,5,0.02,3,51,30,3.166666667,16.93181818,197.8992051,5.287757836,6.649138532,1.894487302,7.713327842,2.042949721,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.590604027
1539,85,393.15,5,0.1,3,55,30,3.166666667,16.93181818,213.4207114,5.363265389,7.170639593,1.969994855,8.318294731,2.118457274,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.44966443
1546,37,443.15,5,0,3,7,30,4.833333333,16.93181818,805.6688975,6.691672861,69.67105318,4.243784926,108.0279904,4.682390364,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.543624161
1559,101,413.15,5,0.2,3,71,30,3.833333333,16.93181818,1069.069886,6.974544284,59.46236939,4.085343665,78.12347102,4.358290537,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.55033557
1609,66,393.15,5,0.2,3,36,30,3.166666667,16.93181818,139.6935566,4.939451142,4.693509552,1.546180608,5.444702006,1.694643027,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.25503356
1659,85,413.15,5,0.15,3,55,30,3.833333333,16.93181818,828.1527284,6.719197592,46.06239883,3.829996973,60.51818177,4.102943845,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.771812081
1837,30,423.15,5,0,3,0,30,4.166666667,16.93181818,0,0,0,0,0,0,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.44966443
1849,130,413.15,5,0.2,3,100,30,3.833333333,16.93181818,1505.732234,7.317034593,83.74981605,4.427833974,110.0330578,4.700780846,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.73154362
1959,97,393.15,5,0.1,3,67,30,3.166666667,16.93181818,259.9852303,5.560624823,8.735142777,2.167354289,10.1331954,2.315816708,comparative_evaluation_of_autohydrolysis_and_aci_catalyzed_hydrolysis_of_eucalyptus_globulus_wood.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.30201342
100,60.03403053,423.15,6,0,5,60.03403053,55,2.272727273,21.59090909,1780.664851,7.484742085,119.3001139,4.781642283,166.0715308,5.112418604,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.826443649
122,30.18079036,413.15,6,0,5,30.18079036,55,2.090909091,21.59090909,454.4418887,6.119070048,25.2763564,3.229869429,33.20884649,3.502816301,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575519477
308,90.05793353,453.15,6,0,5,90.05793353,55,2.818181818,21.59090909,20418.20089,9.924181983,1901.823608,7.550568499,3101.121742,8.039519177,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.02612708
318,0.985711771,443.15,6,0,5,0.985711771,55,2.636363636,21.59090909,113.4510451,4.731371423,9.810796747,2.283483488,15.21206597,2.722088926,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925663589
327,89.83165859,413.15,6,0,5,89.83165859,55,2.090909091,21.59090909,1352.624239,7.209801866,75.23384882,4.320601247,98.8445208,4.593548119,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.653344466
371,0.202550504,453.15,6,0,5,0.202550504,55,2.818181818,21.59090909,45.92284892,3.826962791,4.277416933,1.453349307,6.974774418,1.942299986,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.219414854
449,30.09864771,423.15,6,0,5,30.09864771,55,2.272727273,21.59090909,892.7537193,6.794310753,59.81227759,4.091210951,83.2615844,4.421987271,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428205406
484,0.358672554,423.15,6,0,5,0.358672554,55,2.272727273,21.59090909,10.63855958,2.364485097,0.712757018,-0.338614705,0.992192256,-0.007838384,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396755164
531,30.03997439,433.15,6,0,5,30.03997439,55,2.454545455,21.59090909,1755.178051,7.470325584,136.1054167,4.913429708,200.2096958,5.299365296,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36809385
635,30.01982138,443.15,6,0,5,30.01982138,55,2.636363636,21.59090909,3455.148056,8.147620588,298.7875103,5.699732653,463.2829966,6.138338091,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.29893425
682,59.9200002,413.15,6,0,5,59.9200002,55,2.090909091,21.59090909,902.2347574,6.804874749,50.18288995,3.915674131,65.93180844,4.188621002,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.408473985
837,89.9064033,443.15,6,0,5,89.9064033,55,2.636363636,21.59090909,10347.82755,9.244531878,894.8391151,6.796643942,1387.486868,7.235249381,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.03976118
1256,60.18683626,453.15,6,0,5,60.18683626,55,2.818181818,21.59090909,13645.73742,9.521182475,1271.012354,7.147568991,2072.518202,7.63651967,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.45942525
1351,60.03479583,443.15,6,0,5,60.03479583,55,2.636363636,21.59090909,6909.738252,8.840687036,597.526779,6.392799101,926.4911926,6.83140454,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.18283412
1466,60.11413236,433.15,6,0,5,60.11413236,55,2.454545455,21.59090909,3512.353384,8.164041572,272.3657127,5.607145695,400.6472175,5.993081283,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6023305
1623,0.179081176,413.15,6,0,5,0.179081176,55,2.090909091,21.59090909,2.696482988,0.991948327,0.149980155,-1.897252292,0.197048494,-1.62430542,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132212337
1660,0.626784115,433.15,6,0,5,0.626784115,55,2.454545455,21.59090909,36.62179295,3.600643499,2.839839744,1.043747623,4.177375634,1.429683211,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46274318
1667,30.23257594,453.15,6,0,5,30.23257594,55,2.818181818,21.59090909,6854.418981,8.83264883,638.4448811,6.459035346,1041.050965,6.947986025,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1649589
1831,90.06660697,423.15,6,0,5,90.06660697,55,2.272727273,21.59090909,2671.458836,7.890379983,178.9810941,5.187280181,249.1503429,5.518056501,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2757454
1870,90.04517846,433.15,6,0,5,90.04517846,55,2.454545455,21.59090909,5261.166964,8.568108137,407.977596,6.011212261,600.1309307,6.397147849,degradation_and_redeposition_of_the_chemical_components_of_aspen_wood_during_hot_water_extraction.xlsx,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.87575958
42,10.59863546,513.15,40,0,0.425,5.372212693,5.226422764,41.13712375,20.9,71165.63273,11.17276529,5592.093959,8.629109086,11836.28307,9.37892493,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.45701301
48,25.29579946,493.15,40,0,0.425,20.55555556,4.740243902,41.13712375,20.9,70173.39068,11.15872447,6484.260322,8.77713303,12670.6915,9.44704685,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.20688951
70,67.40691057,493.15,40,0,0.425,62.66666667,4.740243902,41.13712375,20.9,213934.0127,12.27342289,19768.23147,9.891831457,38628.48653,10.56174528,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.994248435
250,22.45455312,513.15,40,0,0.425,17.22813036,5.226422764,41.13712375,20.9,228220.8222,12.33806896,17933.26683,9.794412749,37957.73537,10.54422859,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.121562174
292,36.98706426,453.15,40,0,0.425,33.21917808,3.767886179,41.13712375,20.9,7531.550248,8.926856176,701.5152875,6.553242692,1143.89384,7.04219337,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.24205646
306,7.387657756,513.15,40,0,0.425,2.161234991,5.226422764,41.13712375,20.9,28629.85225,10.26220524,2249.692972,7.718549029,4761.723075,8.468364872,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64.9245483
325,50.34322864,453.15,40,0,0.425,46.57534247,3.767886179,41.13712375,20.9,10559.69932,9.264800083,983.5678258,6.891186599,1603.80992,7.380137278,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.48028124
369,6.507612206,453.15,40,0,0.425,2.739726027,3.767886179,41.13712375,20.9,621.1587833,6.431586739,57.85693093,4.057973255,94.34176,4.546923934,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.57841856
387,14.73585673,513.15,40,0,0.425,9.509433962,5.226422764,41.13712375,20.9,125971.3499,11.74380978,9898.649077,9.20015357,20951.58153,9.949969413,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.895559321
391,9.629132791,493.15,40,0,0.425,4.888888889,4.740243902,41.13712375,20.9,16689.88751,9.722558277,1542.202455,7.340966839,3013.569871,8.010880659,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.41074656
425,132.2404132,473.15,40,0,0.425,127.9863481,4.254065041,41.13712375,20.9,112598.6066,11.63158462,11060.42449,9.311128655,19818.78591,9.89438555,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.871766632
453,17.62913279,493.15,40,0,0.425,12.88888889,4.740243902,41.13712375,20.9,44000.61254,10.69195883,4065.806472,8.310367396,7944.866023,8.980281216,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.24475074
464,16.65009343,513.15,40,0,0.425,11.42367067,5.226422764,41.13712375,20.9,151329.219,11.927213,11891.23428,9.383556793,25169.10768,10.13337264,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.153773795
596,98.79331419,473.15,40,0,0.425,94.53924915,4.254065041,41.13712375,20.9,83172.83741,11.3286761,8169.96689,9.008220135,14639.47653,9.59147703,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.24077421
632,71.2336396,453.15,40,0,0.425,67.46575342,3.767886179,41.13712375,20.9,15296.03504,9.635348926,1424.726924,7.261735442,2323.16584,7.750686121,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.23069942
863,8.684398751,513.15,40,0,0.425,3.457975986,5.226422764,41.13712375,20.9,45807.7636,10.73220887,3599.508755,8.188552658,7618.756921,8.938368502,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.85199032
1014,10.7402439,493.15,40,0,0.425,6,4.740243902,41.13712375,20.9,20483.04377,9.92735269,1892.703013,7.545761252,3698.472114,8.215675071,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80.3632328
1044,12.14237474,513.15,40,0,0.425,6.915951973,5.226422764,41.13712375,20.9,91615.52719,11.42535605,7199.017511,8.881699839,15237.51384,9.631515682,DegradationKineticsOfTheMainCarbohydratesInBirchWoodDuringHotWaterExtractionInABatchReactor.xlsx,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.12828254
